51  5  5.682660E-04 
51  6  9.142982E-04 
51  7  2.011048E-03 
51  8  5.491077E-03 
51  9  1.651713E-02 
51 10  5.133608E-02 
51 11  1.575150E-01 
51 12  3.888396E-01 
51 13  7.358767E-01 
51 14  2.322651E+00 
51 15  7.368995E+00 
51 16  2.350274E+01 
51 17  7.539961E+01 
51 18  2.411894E+02 
51 19  7.634525E+02 
51 20  2.393353E+03 
52  0  4.993033E-04 
52  1  4.997700E-04 
52  2  5.023856E-04 
52  3  5.108819E-04 
52  4  5.372929E-04 
52  5  6.219094E-04 
52  6  8.857714E-04 
52  7  1.722542E-03 
52  8  4.381291E-03 
52  9  1.280198E-02 
52 10  3.939657E-02 
52 11  1.212298E-01 
52 12  3.144303E-01 
52 13  5.617679E-01 
52 14  1.751782E+00 
52 15  5.550680E+00 
52 16  1.767612E+01 
52 17  5.659504E+01 
52 18  1.810103E+02 
52 19  5.736076E+02 
52 20  1.802323E+03 
53  0  6.752904E-04 
53  1  6.747641E-04 
53  2  6.779408E-04 
53  3  6.839967E-04 
53  4  6.991477E-04 
53  5  7.651460E-04 
53  6  9.707671E-04 
53  7  1.615219E-03 
53  8  3.666658E-03 
53  9  1.015129E-02 
53 10  3.064587E-02 
53 11  9.411445E-02 
53 12  2.538563E-01 
53 13  4.387391E-01 
53 14  1.328240E+00 
53 15  4.199868E+00 
53 16  1.335355E+01 
53 17  4.266802E+01 
53 18  1.363893E+02 
53 19  4.326100E+02 
53 20  1.362267E+03 
54  0  9.984232E-04 
54  1  9.989049E-04 
54  2  1.000431E-03 
54  3  1.005511E-03 
54  4  1.021632E-03 
54  5  1.073562E-03 
54  6  1.236357E-03 
54  7  1.749734E-03 
54  8  3.350553E-03 
54  9  8.441910E-03 
54 10  2.452316E-02 
54 11  7.445733E-02 
54 12  2.062723E-01 
54 13  3.530200E-01 
54 14  1.012192E+00 
54 15  3.188341E+00 
54 16  1.010985E+01 
54 17  3.225143E+01 
54 18  1.029779E+02 
54 19  3.268463E+02 
54 20  1.030598E+03 
55  0  1.505979E-03 
55  1  1.503689E-03 
55  2  1.507979E-03 
55  3  1.511162E-03 
55  4  1.525054E-03 
55  5  1.568560E-03 
55  6  1.710167E-03 
55  7  2.116134E-03 
55  8  3.406624E-03 
55  9  7.521636E-03 
55 10  2.051889E-02 
55 11  6.098208E-02 
55 12  1.710402E-01 
55 13  2.933706E-01 
55 14  7.775129E-01 
55 15  2.431719E+00 
55 16  7.682892E+00 
55 17  2.444844E+01 
55 18  7.797064E+01 
55 19  2.475343E+02 
55 20  7.812932E+02 
